store_id,store_name,wkt
place_126,Aldi,"POLYGON ((13.3179809999999996 52.5282419999999988, 13.3179449999999999 52.5281540000000007, 13.3178909999999995 52.5280180000000030, 13.3177730000000007 52.5277239999999992, 13.3175640000000008 52.5277590000000032, 13.3175989999999995 52.5278390000000002, 13.3174349999999997 52.5278660000000031, 13.3175709999999992 52.5281809999999965, 13.3174609999999998 52.5281990000000008, 13.3175129999999999 52.5283190000000033, 13.3178509999999992 52.5282649999999975, 13.3179809999999996 52.5282419999999988))"
place_127,Aldi,"POLYGON ((13.5766620000000007 52.4236170000000001, 13.5771339999999991 52.4238110000000006, 13.5772999999999993 52.4236610000000027, 13.5773390000000003 52.4236250000000013, 13.5768050000000002 52.4234059999999999, 13.5766469999999995 52.4235479999999967, 13.5767089999999993 52.4235740000000021, 13.5766620000000007 52.4236170000000001))"
place_128,Aldi,"POLYGON ((13.2375419999999995 52.5272659999999973, 13.2376229999999993 52.5272519999999972, 13.2376459999999998 52.5273010000000014, 13.2377330000000004 52.5272849999999991, 13.2377099999999999 52.5272369999999995, 13.2381910000000005 52.5271540000000030, 13.2380840000000006 52.5269270000000006, 13.2380030000000009 52.5269410000000008, 13.2379850000000001 52.5269040000000018, 13.2378669999999996 52.5269249999999985, 13.2378839999999993 52.5269610000000000, 13.2374349999999996 52.5270390000000020, 13.2375419999999995 52.5272659999999973))"
place_129,Aldi,"POLYGON ((13.4598270000000007 52.5053869999999989, 13.4597730000000002 52.5052790000000016, 13.4600349999999995 52.5052480000000017, 13.4603570000000001 52.5059109999999976, 13.4601199999999999 52.5059910000000016, 13.4599759999999993 52.5056950000000029, 13.4599709999999995 52.5056849999999997, 13.4598270000000007 52.5053869999999989))"
place_130,Aldi,"POLYGON ((13.3276900000000005 52.5709370000000007, 13.3282179999999997 52.5708649999999977, 13.3281989999999997 52.5708150000000032, 13.3284459999999996 52.5707820000000012, 13.3284289999999999 52.5707310000000021, 13.3284730000000007 52.5707260000000005, 13.3284269999999996 52.5705979999999968, 13.3276629999999994 52.5707000000000022, 13.3276039999999991 52.5707080000000033, 13.3276900000000005 52.5709370000000007))"
place_131,Aldi,"POLYGON ((13.4814699999999998 52.5117740000000026, 13.4813930000000006 52.5117740000000026, 13.4811090000000000 52.5118030000000005, 13.4811990000000002 52.5121660000000006, 13.4815810000000003 52.5121269999999996, 13.4814699999999998 52.5117740000000026))"
place_132,Aldi,"POLYGON ((13.3393660000000001 52.6050970000000007, 13.3395309999999991 52.6049650000000000, 13.3394659999999998 52.6049349999999976, 13.3395320000000002 52.6048820000000035, 13.3400680000000005 52.6051270000000031, 13.3398330000000005 52.6053160000000020, 13.3395119999999991 52.6051700000000011, 13.3394779999999997 52.6051980000000015, 13.3393809999999995 52.6051530000000014, 13.3394200000000005 52.6051220000000015, 13.3393660000000001 52.6050970000000007))"
place_133,Aldi,"POLYGON ((13.7451329999999992 52.4984579999999994, 13.7444970000000009 52.4985590000000002, 13.7445120000000003 52.4985939999999971, 13.7444260000000007 52.4986079999999973, 13.7444109999999995 52.4985720000000029, 13.7443399999999993 52.4985840000000010, 13.7443120000000008 52.4985190000000017, 13.7443790000000003 52.4985089999999985, 13.7443829999999991 52.4983959999999996, 13.7444550000000003 52.4983840000000015, 13.7444419999999994 52.4983530000000016, 13.7444830000000007 52.4983459999999980, 13.7444760000000006 52.4983300000000028, 13.7445310000000003 52.4983220000000017, 13.7445260000000005 52.4983089999999990, 13.7449399999999997 52.4982419999999976, 13.7449180000000002 52.4981909999999985, 13.7450770000000002 52.4981659999999977, 13.7451229999999995 52.4982720000000000, 13.7450609999999998 52.4982820000000032, 13.7451329999999992 52.4984579999999994))"
place_134,Aldi,"POLYGON ((13.4961950000000002 52.4309760000000011, 13.4959819999999997 52.4307489999999987, 13.4959419999999994 52.4307629999999989, 13.4958019999999994 52.4306109999999990, 13.4955370000000006 52.4307030000000012, 13.4957720000000005 52.4309560000000019, 13.4957170000000009 52.4309760000000011, 13.4957740000000008 52.4310400000000030, 13.4958320000000001 52.4310210000000012, 13.4958670000000005 52.4310609999999997, 13.4961210000000005 52.4309719999999970, 13.4961409999999997 52.4309939999999983, 13.4961950000000002 52.4309760000000011))"
place_135,Aldi,"POLYGON ((13.5775500000000005 52.5667410000000004, 13.5774659999999994 52.5666429999999991, 13.5774810000000006 52.5666170000000008, 13.5784240000000000 52.5662990000000008, 13.5786650000000009 52.5663559999999990, 13.5788309999999992 52.5665410000000008, 13.5791140000000006 52.5668670000000020, 13.5792300000000008 52.5670000000000002, 13.5792090000000005 52.5670110000000008, 13.5791909999999998 52.5670160000000024, 13.5791609999999991 52.5670140000000004, 13.5789600000000004 52.5669680000000028, 13.5785579999999992 52.5668969999999973, 13.5785110000000007 52.5668890000000033, 13.5779569999999996 52.5667910000000020, 13.5779770000000006 52.5667499999999990, 13.5777549999999998 52.5667049999999989, 13.5777180000000008 52.5667019999999994, 13.5776830000000004 52.5667049999999989, 13.5776420000000009 52.5667109999999980, 13.5775500000000005 52.5667410000000004))"
place_136,Aldi,"POLYGON ((13.3275629999999996 52.4588559999999973, 13.3272940000000002 52.4588409999999996, 13.3272940000000002 52.4588079999999977, 13.3271979999999992 52.4587560000000011, 13.3272410000000008 52.4587220000000016, 13.3270719999999994 52.4586299999999994, 13.3270739999999996 52.4585909999999984, 13.3269990000000007 52.4585879999999989, 13.3269559999999991 52.4585700000000017, 13.3269579999999994 52.4585549999999969, 13.3269640000000003 52.4585119999999989, 13.3269699999999993 52.4584710000000030, 13.3269719999999996 52.4584540000000032, 13.3269430000000000 52.4584550000000007, 13.3268889999999995 52.4584130000000002, 13.3269190000000002 52.4581969999999984, 13.3268679999999993 52.4581939999999989, 13.3268780000000007 52.4581090000000003, 13.3273969999999995 52.4581329999999966, 13.3273840000000003 52.4582430000000031, 13.3273820000000001 52.4582610000000003, 13.3273460000000004 52.4585330000000027, 13.3273299999999999 52.4586499999999987, 13.3275900000000007 52.4586619999999968, 13.3275629999999996 52.4588559999999973))"
place_137,Aldi,"POLYGON ((13.6565019999999997 52.4136919999999975, 13.6567720000000001 52.4138730000000024, 13.6567279999999993 52.4138980000000032, 13.6570029999999996 52.4140820000000005, 13.6573329999999995 52.4138990000000007, 13.6569800000000008 52.4136620000000022, 13.6570400000000003 52.4136280000000028, 13.6569170000000000 52.4135449999999992, 13.6568559999999994 52.4135789999999986, 13.6567889999999998 52.4135339999999985, 13.6565019999999997 52.4136919999999975))"
place_138,Rewe,"POLYGON ((13.5440009999999997 52.6770830000000032, 13.5445309999999992 52.6773019999999974, 13.5445100000000007 52.6773209999999992, 13.5444899999999997 52.6773379999999989, 13.5447089999999992 52.6774289999999965, 13.5450750000000006 52.6771030000000025, 13.5443259999999999 52.6767940000000010, 13.5440009999999997 52.6770830000000032))"
place_139,Rewe,"POLYGON ((13.2922670000000007 52.4586150000000018, 13.2922729999999998 52.4583760000000012, 13.2926470000000005 52.4583769999999987, 13.2926430000000000 52.4586159999999992, 13.2922670000000007 52.4586150000000018))"
place_140,Rewe,"POLYGON ((13.4502020000000009 52.5093019999999981, 13.4504629999999992 52.5089010000000016, 13.4496590000000005 52.5087079999999986, 13.4496310000000001 52.5087010000000021, 13.4494659999999993 52.5089540000000028, 13.4494330000000009 52.5090050000000019, 13.4494019999999992 52.5090539999999990, 13.4493700000000000 52.5091019999999986, 13.4502020000000009 52.5093019999999981))"
place_141,Rewe,"POLYGON ((13.2440400000000000 52.6149100000000018, 13.2438040000000008 52.6148009999999999, 13.2437090000000008 52.6148760000000024, 13.2436310000000006 52.6148400000000009, 13.2433599999999991 52.6150549999999981, 13.2436740000000004 52.6152009999999990, 13.2440400000000000 52.6149100000000018))"
place_142,Rewe,"POLYGON ((13.1644380000000005 52.6781999999999968, 13.1643720000000002 52.6781780000000026, 13.1644760000000005 52.6780600000000021, 13.1652459999999998 52.6783119999999982, 13.1650589999999994 52.6785220000000010, 13.1643559999999997 52.6782919999999990, 13.1644380000000005 52.6781999999999968))"
place_143,Rewe,"POLYGON ((13.3425930000000008 52.5188089999999974, 13.3426109999999998 52.5187039999999996, 13.3425360000000008 52.5186429999999973, 13.3424189999999996 52.5186350000000033, 13.3421339999999997 52.5186149999999969, 13.3421280000000007 52.5186429999999973, 13.3421090000000007 52.5187430000000006, 13.3420919999999992 52.5188279999999992, 13.3420729999999992 52.5189140000000023, 13.3423239999999996 52.5189319999999995, 13.3423520000000000 52.5187889999999982, 13.3425530000000006 52.5188059999999979, 13.3425930000000008 52.5188089999999974))"
place_144,Rewe,"POLYGON ((13.5644209999999994 52.4459500000000034, 13.5640250000000009 52.4460580000000007, 13.5640059999999991 52.4460329999999999, 13.5637799999999995 52.4460929999999976, 13.5638380000000005 52.4461739999999992, 13.5638620000000003 52.4461670000000026, 13.5640000000000001 52.4463530000000020, 13.5645410000000002 52.4462049999999991, 13.5645579999999999 52.4462270000000004, 13.5646819999999995 52.4461930000000009, 13.5646199999999997 52.4461080000000024, 13.5645509999999998 52.4461269999999971, 13.5644209999999994 52.4459500000000034))"
place_145,Rewe,"POLYGON ((13.5563099999999999 52.5686740000000015, 13.5567740000000008 52.5688180000000003, 13.5567370000000000 52.5688620000000029, 13.5568410000000004 52.5688940000000002, 13.5568790000000003 52.5688490000000002, 13.5568960000000001 52.5688549999999992, 13.5570850000000007 52.5686279999999968, 13.5570670000000000 52.5686230000000023, 13.5572350000000004 52.5684219999999982, 13.5571570000000001 52.5683989999999994, 13.5571599999999997 52.5683959999999999, 13.5566669999999991 52.5682430000000025, 13.5565460000000009 52.5683879999999988, 13.5566040000000001 52.5684060000000031, 13.5565230000000003 52.5685020000000023, 13.5564680000000006 52.5684850000000026, 13.5563099999999999 52.5686740000000015))"
place_146,Rewe,"POLYGON ((13.5788250000000001 52.5503489999999971, 13.5786999999999995 52.5499950000000027, 13.5785099999999996 52.5500200000000035, 13.5785280000000004 52.5500710000000026, 13.5782819999999997 52.5501030000000000, 13.5782650000000000 52.5500579999999999, 13.5781639999999992 52.5500710000000026, 13.5779189999999996 52.5501039999999975, 13.5780419999999999 52.5504519999999999, 13.5780569999999994 52.5504499999999979, 13.5780799999999999 52.5505169999999993, 13.5782910000000001 52.5504889999999989, 13.5782849999999993 52.5504719999999992, 13.5783690000000004 52.5504609999999985, 13.5783509999999996 52.5504109999999969, 13.5788250000000001 52.5503489999999971))"
place_147,Rewe,"POLYGON ((13.1020199999999996 52.3512600000000035, 13.1020420000000009 52.3512640000000005, 13.1020570000000003 52.3512199999999979, 13.1022850000000002 52.3512529999999998, 13.1022710000000000 52.3512929999999983, 13.1027559999999994 52.3513639999999967, 13.1026699999999998 52.3516070000000013, 13.1026430000000005 52.3516779999999997, 13.1019909999999999 52.3515909999999991, 13.1019100000000002 52.3515790000000010, 13.1020199999999996 52.3512600000000035))"
place_148,Rewe,"POLYGON ((13.5213839999999994 52.4979790000000008, 13.5212859999999999 52.4981340000000003, 13.5213560000000008 52.4981500000000025, 13.5211950000000005 52.4984049999999982, 13.5213540000000005 52.4984419999999972, 13.5213210000000004 52.4984940000000009, 13.5212760000000003 52.4985659999999967, 13.5217930000000006 52.4986869999999968, 13.5218360000000004 52.4986189999999979, 13.5218539999999994 52.4985900000000001, 13.5219609999999992 52.4986150000000009, 13.5222370000000005 52.4981790000000004, 13.5213839999999994 52.4979790000000008))"
place_149,Rewe,"POLYGON ((13.4127179999999999 52.4018700000000024, 13.4127390000000002 52.4017300000000006, 13.4127530000000004 52.4016379999999984, 13.4128070000000008 52.4016409999999979, 13.4129349999999992 52.4016489999999990, 13.4133720000000007 52.4016739999999999, 13.4133359999999993 52.4019059999999968, 13.4127179999999999 52.4018700000000024))"
place_150,Rewe,"POLYGON ((13.3980560000000004 52.3881599999999992, 13.3980560000000004 52.3881170000000012, 13.3978560000000009 52.3881170000000012, 13.3978579999999994 52.3880440000000007, 13.3978570000000001 52.3876390000000001, 13.3983019999999993 52.3876390000000001, 13.3983059999999998 52.3880440000000007, 13.3983039999999995 52.3880440000000007, 13.3983059999999998 52.3881149999999991, 13.3983059999999998 52.3881599999999992, 13.3980560000000004 52.3881599999999992))"
place_151,Rewe,"POLYGON ((13.3947489999999991 52.4645089999999996, 13.3947850000000006 52.4645060000000001, 13.3947529999999997 52.4643709999999999, 13.3949320000000007 52.4643560000000022, 13.3949219999999993 52.4643140000000017, 13.3951899999999995 52.4642899999999983, 13.3951989999999999 52.4643310000000014, 13.3952380000000009 52.4643269999999973, 13.3953889999999998 52.4649599999999978, 13.3950929999999993 52.4649860000000032, 13.3951019999999996 52.4650269999999992, 13.3948769999999993 52.4650469999999984, 13.3947489999999991 52.4645089999999996))"
place_152,Rewe,"POLYGON ((13.4507739999999991 52.4787139999999965, 13.4508030000000005 52.4787350000000004, 13.4508170000000007 52.4787460000000010, 13.4508690000000009 52.4787850000000020, 13.4508709999999994 52.4787839999999974, 13.4508930000000007 52.4787999999999997, 13.4508899999999993 52.4788020000000017, 13.4509279999999993 52.4788300000000021, 13.4509340000000002 52.4788349999999966, 13.4510070000000006 52.4787990000000022, 13.4511050000000001 52.4787510000000026, 13.4511590000000005 52.4787230000000022, 13.4515329999999995 52.4785380000000004, 13.4516190000000009 52.4784939999999978, 13.4517369999999996 52.4784360000000021, 13.4517919999999993 52.4784769999999980, 13.4518590000000007 52.4784450000000007, 13.4518330000000006 52.4784250000000014, 13.4518039999999992 52.4784039999999976, 13.4518369999999994 52.4783880000000025, 13.4518360000000001 52.4783869999999979, 13.4518670000000000 52.4783720000000002, 13.4518679999999993 52.4783729999999977, 13.4519549999999999 52.4783299999999997, 13.4519249999999992 52.4783090000000030, 13.4519590000000004 52.4782930000000007, 13.4517640000000007 52.4781460000000024, 13.4517559999999996 52.4781499999999994, 13.4517570000000006 52.4781509999999969, 13.4517319999999998 52.4781639999999996, 13.4517109999999995 52.4781479999999974, 13.4517109999999995 52.4781469999999999, 13.4517050000000005 52.4781430000000029, 13.4506850000000000 52.4786470000000023, 13.4506979999999992 52.4786569999999983, 13.4507230000000000 52.4786760000000001, 13.4507290000000008 52.4786810000000017, 13.4507309999999993 52.4786789999999996, 13.4507530000000006 52.4786959999999993, 13.4507510000000003 52.4786969999999968, 13.4507739999999991 52.4787139999999965))"
place_153,Rewe,"POLYGON ((13.4903999999999993 52.5434989999999971, 13.4908199999999994 52.5437179999999984, 13.4911510000000003 52.5438919999999996, 13.4910929999999993 52.5439330000000027, 13.4910540000000001 52.5439440000000033, 13.4906500000000005 52.5440520000000006, 13.4906849999999991 52.5440990000000028, 13.4906030000000001 52.5441209999999970, 13.4899819999999995 52.5437989999999999, 13.4901590000000002 52.5436720000000008, 13.4903429999999993 52.5435400000000001, 13.4903999999999993 52.5434989999999971))"
place_154,Rewe,"POLYGON ((13.5850080000000002 52.4253989999999988, 13.5850670000000004 52.4250979999999984, 13.5842799999999997 52.4250400000000027, 13.5842209999999994 52.4253399999999985, 13.5850080000000002 52.4253989999999988))"
place_155,Rewe,"POLYGON ((13.3729770000000006 52.6419479999999993, 13.3730440000000002 52.6419640000000015, 13.3729650000000007 52.6420889999999986, 13.3731849999999994 52.6421410000000023, 13.3734760000000001 52.6416820000000030, 13.3733900000000006 52.6416619999999966, 13.3734889999999993 52.6415069999999972, 13.3732170000000004 52.6414430000000024, 13.3731130000000000 52.6416070000000005, 13.3731829999999992 52.6416230000000027, 13.3729770000000006 52.6419479999999993))"
place_156,Rewe,"POLYGON ((13.3772160000000007 52.4837739999999968, 13.3777799999999996 52.4837670000000003, 13.3777799999999996 52.4837580000000017, 13.3777729999999995 52.4835410000000024, 13.3775650000000006 52.4835419999999999, 13.3775320000000004 52.4835419999999999, 13.3772120000000001 52.4835440000000020, 13.3772140000000004 52.4836349999999996, 13.3772160000000007 52.4837739999999968))"
place_157,Rewe,"POLYGON ((13.4320609999999991 52.5511529999999993, 13.4319330000000008 52.5509509999999977, 13.4319299999999995 52.5509389999999996, 13.4319299999999995 52.5509270000000015, 13.4319330000000008 52.5509160000000008, 13.4319389999999999 52.5509040000000027, 13.4319489999999995 52.5508939999999996, 13.4319609999999994 52.5508840000000035, 13.4319760000000006 52.5508760000000024, 13.4323510000000006 52.5507279999999994, 13.4322789999999994 52.5506609999999981, 13.4327260000000006 52.5504850000000019, 13.4328000000000003 52.5505550000000028, 13.4326699999999999 52.5506060000000019, 13.4326989999999995 52.5506340000000023, 13.4327380000000005 52.5506710000000012, 13.4327050000000003 52.5506829999999994, 13.4328660000000006 52.5508349999999993, 13.4320609999999991 52.5511529999999993))"
place_158,Rewe,"POLYGON ((13.5593970000000006 52.4869690000000020, 13.5598829999999992 52.4869539999999972, 13.5598820000000000 52.4869460000000032, 13.5598670000000006 52.4867670000000004, 13.5599679999999996 52.4867640000000009, 13.5599450000000008 52.4864960000000025, 13.5599209999999992 52.4864960000000025, 13.5599190000000007 52.4864779999999982, 13.5598369999999999 52.4864800000000002, 13.5598320000000001 52.4864120000000014, 13.5592989999999993 52.4864290000000011, 13.5593170000000001 52.4866560000000035, 13.5593710000000005 52.4866540000000015, 13.5593970000000006 52.4869690000000020))"
place_159,Rewe,"POLYGON ((13.3650920000000006 52.5717890000000025, 13.3651319999999991 52.5718040000000002, 13.3655240000000006 52.5714499999999987, 13.3655930000000005 52.5714789999999965, 13.3655570000000008 52.5715110000000010, 13.3659029999999994 52.5716499999999982, 13.3658629999999992 52.5716869999999972, 13.3659140000000001 52.5717059999999989, 13.3657590000000006 52.5718460000000007, 13.3657419999999991 52.5718609999999984, 13.3656930000000003 52.5718430000000012, 13.3654650000000004 52.5720489999999998, 13.3654320000000002 52.5720790000000022, 13.3649749999999994 52.5718930000000029, 13.3650920000000006 52.5717890000000025))"
place_160,Rewe,"POLYGON ((13.3382290000000001 52.5888530000000003, 13.3382179999999995 52.5888759999999991, 13.3381710000000009 52.5888679999999979, 13.3381819999999998 52.5888459999999966, 13.3381580000000000 52.5888429999999971, 13.3383260000000003 52.5884900000000002, 13.3384940000000007 52.5885189999999980, 13.3384940000000007 52.5885219999999975, 13.3391959999999994 52.5886440000000022, 13.3391719999999996 52.5886939999999967, 13.3390950000000004 52.5886810000000011, 13.3390129999999996 52.5888530000000003, 13.3389640000000007 52.5889560000000031, 13.3382290000000001 52.5888530000000003))"
place_161,Rewe,"POLYGON ((13.5082740000000001 52.4504639999999966, 13.5085440000000006 52.4504310000000018, 13.5085580000000007 52.4504719999999978, 13.5087430000000008 52.4504489999999990, 13.5088810000000006 52.4508569999999992, 13.5088399999999993 52.4508930000000007, 13.5086169999999992 52.4509169999999969, 13.5086069999999996 52.4509270000000001, 13.5084379999999999 52.4509479999999968, 13.5082740000000001 52.4504639999999966))"
place_162,Rewe,"POLYGON ((13.4987910000000007 52.4397019999999969, 13.4988960000000002 52.4397919999999971, 13.4989500000000007 52.4397689999999983, 13.4992059999999992 52.4399900000000017, 13.4992500000000000 52.4399709999999999, 13.4992669999999997 52.4399850000000001, 13.4993440000000007 52.4399519999999981, 13.4993289999999995 52.4399390000000025, 13.4996050000000007 52.4398199999999974, 13.4996360000000006 52.4398470000000003, 13.4997109999999996 52.4398139999999984, 13.4993180000000006 52.4394750000000016, 13.4987910000000007 52.4397019999999969))"
place_163,Rewe,"POLYGON ((13.4597730000000002 52.5052790000000016, 13.4598270000000007 52.5053869999999989, 13.4595959999999994 52.5054310000000015, 13.4592949999999991 52.5054829999999981, 13.4592270000000003 52.5053399999999968, 13.4597730000000002 52.5052790000000016))"
place_164,Rewe,"POLYGON ((13.3959639999999993 52.5663199999999975, 13.3956350000000004 52.5660889999999981, 13.3955020000000005 52.5661559999999994, 13.3952980000000004 52.5662670000000034, 13.3952489999999997 52.5662329999999969, 13.3949639999999999 52.5663890000000009, 13.3952799999999996 52.5666030000000006, 13.3952950000000008 52.5666119999999992, 13.3957610000000003 52.5663669999999996, 13.3958049999999993 52.5663970000000020, 13.3959639999999993 52.5663199999999975))"
place_165,Rewe,"POLYGON ((13.1659819999999996 52.5516810000000021, 13.1664729999999999 52.5515919999999994, 13.1663840000000008 52.5514099999999971, 13.1663060000000005 52.5512510000000006, 13.1657600000000006 52.5513499999999993, 13.1657209999999996 52.5513979999999989, 13.1658159999999995 52.5515910000000019, 13.1659279999999992 52.5515699999999981, 13.1659819999999996 52.5516810000000021))"
place_166,Rewe,"POLYGON ((13.0889539999999993 52.3813940000000002, 13.0896480000000004 52.3810470000000024, 13.0893739999999994 52.3808420000000012, 13.0887940000000000 52.3811320000000009, 13.0886790000000008 52.3811889999999991, 13.0889539999999993 52.3813940000000002))"
place_167,Rewe,"POLYGON ((13.3112259999999996 52.4682809999999975, 13.3111540000000002 52.4683580000000021, 13.3110970000000002 52.4683940000000035, 13.3112220000000008 52.4684760000000026, 13.3112840000000006 52.4684349999999995, 13.3112969999999997 52.4684420000000031, 13.3114039999999996 52.4683470000000014, 13.3112259999999996 52.4682809999999975))"
place_168,Rewe,"POLYGON ((13.6434169999999995 52.3795560000000009, 13.6439489999999992 52.3791939999999983, 13.6434979999999992 52.3789469999999966, 13.6433479999999996 52.3790490000000020, 13.6433630000000008 52.3790570000000031, 13.6431959999999997 52.3791700000000020, 13.6431600000000000 52.3791500000000028, 13.6431520000000006 52.3791459999999987, 13.6430310000000006 52.3792290000000023, 13.6430769999999999 52.3792540000000031, 13.6429980000000004 52.3793080000000018, 13.6431220000000000 52.3793750000000031, 13.6430819999999997 52.3794019999999989, 13.6431710000000006 52.3794510000000031, 13.6432110000000009 52.3794230000000027, 13.6432699999999993 52.3794550000000001, 13.6432529999999996 52.3794660000000007, 13.6434169999999995 52.3795560000000009))"
place_169,Rewe,"POLYGON ((13.3056249999999991 52.6188489999999973, 13.3057029999999994 52.6187419999999975, 13.3056020000000004 52.6187150000000017, 13.3056839999999994 52.6186020000000028, 13.3057700000000008 52.6184849999999997, 13.3058720000000008 52.6185130000000001, 13.3060690000000008 52.6185660000000013, 13.3058230000000002 52.6189030000000031, 13.3056249999999991 52.6188489999999973))"
place_170,Rewe,"POLYGON ((13.2151599999999991 52.4395999999999987, 13.2151499999999995 52.4396180000000030, 13.2155970000000007 52.4397099999999980, 13.2156249999999993 52.4396630000000030, 13.2159080000000007 52.4397220000000033, 13.2160869999999999 52.4393249999999966, 13.2159700000000004 52.4393060000000020, 13.2159680000000002 52.4393099999999990, 13.2154900000000008 52.4392300000000020, 13.2154439999999997 52.4392220000000009, 13.2152259999999995 52.4396139999999988, 13.2151599999999991 52.4395999999999987))"
place_171,Rewe,"POLYGON ((13.4700330000000008 52.5287280000000010, 13.4702269999999995 52.5284210000000016, 13.4705460000000006 52.5284940000000020, 13.4705739999999992 52.5284479999999974, 13.4709610000000009 52.5285319999999984, 13.4708389999999998 52.5287369999999996, 13.4707869999999996 52.5288299999999992, 13.4707209999999993 52.5289349999999970, 13.4700710000000008 52.5287879999999987, 13.4700330000000008 52.5287280000000010))"
place_172,Rewe,"POLYGON ((13.2625550000000008 52.4110519999999980, 13.2623970000000000 52.4111460000000022, 13.2623700000000007 52.4111290000000025, 13.2622210000000003 52.4112170000000006, 13.2622540000000004 52.4112379999999973, 13.2621319999999994 52.4113100000000003, 13.2621160000000007 52.4113200000000035, 13.2622800000000005 52.4114220000000017, 13.2624990000000000 52.4115600000000015, 13.2626899999999992 52.4114459999999980, 13.2626390000000001 52.4114140000000006, 13.2629239999999999 52.4112450000000010, 13.2629789999999996 52.4112119999999990, 13.2627450000000007 52.4110650000000007, 13.2625550000000008 52.4110519999999980))"
place_173,Rewe,"POLYGON ((13.3551490000000008 52.4126249999999985, 13.3551590000000004 52.4128820000000033, 13.3547870000000000 52.4128880000000024, 13.3542819999999995 52.4128960000000035, 13.3542760000000005 52.4127569999999992, 13.3542690000000004 52.4125919999999965, 13.3550740000000001 52.4125820000000004, 13.3551490000000008 52.4126249999999985))"
place_174,Rewe,"POLYGON ((13.6975929999999995 52.5216870000000000, 13.6976239999999994 52.5216709999999978, 13.6977229999999999 52.5216199999999986, 13.6977779999999996 52.5215919999999983, 13.6977700000000002 52.5215869999999967, 13.6978329999999993 52.5215549999999993, 13.6978939999999998 52.5215230000000020, 13.6979009999999999 52.5215280000000035, 13.6979609999999994 52.5214980000000011, 13.6980810000000002 52.5214360000000013, 13.6979199999999999 52.5213189999999983, 13.6973249999999993 52.5208889999999968, 13.6972690000000004 52.5209169999999972, 13.6972129999999996 52.5209460000000021, 13.6972609999999992 52.5209809999999990, 13.6971950000000007 52.5210140000000010, 13.6972210000000008 52.5210330000000027, 13.6969530000000006 52.5211710000000025, 13.6973690000000001 52.5214700000000008, 13.6973230000000008 52.5214939999999970, 13.6974149999999995 52.5215600000000009, 13.6975929999999995 52.5216870000000000))"
place_175,Rewe,"POLYGON ((13.2869480000000006 52.5132040000000018, 13.2868949999999995 52.5134669999999986, 13.2869720000000004 52.5134720000000002, 13.2869689999999991 52.5134889999999999, 13.2874119999999998 52.5135160000000027, 13.2874110000000005 52.5135009999999980, 13.2876040000000000 52.5135130000000032, 13.2876019999999997 52.5135420000000011, 13.2880009999999995 52.5135679999999994, 13.2881129999999992 52.5132130000000004, 13.2880490000000009 52.5131659999999982, 13.2878830000000008 52.5131530000000026, 13.2878609999999995 52.5132610000000000, 13.2869480000000006 52.5132040000000018))"
place_176,Rewe,"POLYGON ((13.2611880000000006 52.4874730000000014, 13.2613970000000005 52.4872680000000003, 13.2617119999999993 52.4873860000000008, 13.2615020000000001 52.4875929999999968, 13.2611880000000006 52.4874730000000014))"
place_177,Rewe,"POLYGON ((13.4115889999999993 52.3618349999999992, 13.4115749999999991 52.3617950000000008, 13.4115629999999992 52.3617959999999982, 13.4115490000000008 52.3617530000000002, 13.4115610000000007 52.3617520000000027, 13.4115549999999999 52.3617339999999984, 13.4115359999999999 52.3617259999999973, 13.4115319999999993 52.3617119999999971, 13.4115439999999992 52.3617020000000011, 13.4115219999999997 52.3616349999999997, 13.4119750000000000 52.3615789999999990, 13.4119560000000000 52.3615210000000033, 13.4119419999999998 52.3615220000000008, 13.4119370000000000 52.3615070000000031, 13.4119510000000002 52.3615059999999986, 13.4119229999999998 52.3614200000000025, 13.4120880000000007 52.3613989999999987, 13.4121020000000009 52.3613879999999980, 13.4121249999999996 52.3613849999999985, 13.4121439999999996 52.3613920000000022, 13.4123059999999992 52.3613720000000029, 13.4124239999999997 52.3617309999999989, 13.4115889999999993 52.3618349999999992))"
place_178,Rewe,"POLYGON ((13.2626380000000008 52.3872959999999992, 13.2631899999999998 52.3872369999999989, 13.2630579999999991 52.3867800000000017, 13.2625060000000001 52.3868390000000019, 13.2626380000000008 52.3872959999999992))"
place_179,Rewe,"POLYGON ((13.5683570000000007 52.5283200000000008, 13.5685280000000006 52.5283069999999981, 13.5685369999999992 52.5283480000000012, 13.5691590000000009 52.5283000000000015, 13.5690960000000000 52.5279969999999992, 13.5691810000000004 52.5279910000000001, 13.5691620000000004 52.5279000000000025, 13.5686119999999999 52.5279420000000030, 13.5686180000000007 52.5279719999999983, 13.5682899999999993 52.5279969999999992, 13.5683570000000007 52.5283200000000008))"
place_180,Rewe,"POLYGON ((13.2718840000000000 52.4005709999999993, 13.2719090000000008 52.4006839999999983, 13.2718880000000006 52.4006860000000003, 13.2719009999999997 52.4007440000000031, 13.2719220000000000 52.4007420000000010, 13.2719319999999996 52.4007870000000011, 13.2718629999999997 52.4007930000000002, 13.2719349999999991 52.4011160000000018, 13.2717740000000006 52.4011289999999974, 13.2713470000000004 52.4009470000000022, 13.2712610000000009 52.4005579999999966, 13.2713160000000006 52.4005539999999996, 13.2713249999999992 52.4006049999999988, 13.2718139999999991 52.4005640000000028, 13.2718159999999994 52.4005769999999984, 13.2718840000000000 52.4005709999999993))"
